group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;LL;MOV,MOV,;-24,-32,;0x909a,0x90a7,;Success;0;Success;16;16;0;16;0;2;
1;L;MOVSS,;0,;0x90ab,;Not found;0;Success;4;4;0;4;0;1;
1;L;MOVSS,;0,;0x909e,;Not found;0;Success;4;4;0;4;0;1;
