group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;MOV,;0,;0x97ec,;Not found;0;Success;4;4;0;4;0;1;
1;L;MOV,;-88,;0x97e8,;Success;0;Success;8;8;0;8;0;1;
