group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;LS;MOV,MOVSS,;-272,-164,;0xd60b,0xd617,;Success;0;Success;12;12;0;112;0;1;
1;L;MOVSS,;0,;0xd612,;Success;4;Success;4;4;0;4;4;1;
