Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;904710;50.420032501221;0.029795874608113;61.01526260376;0;1747649768;2.3141465212245;36.902192088785;889446;1.4227530703139;30.255230939362;29.073328274344;40274.031750464;0;0;1747649707;0;0.0024829895506761;
LAPTOP-KCN8A1JH;_ALL;_ALL;0;904710;50.420032501221;0.029795874608113;61.01526260376;0;1747649768;2.3141465212245;36.902192088785;889446;1.4227530703139;30.255230939362;29.073328274344;40274.031750464;0;0;1747649707;0;0.0024829895506761;
LAPTOP-KCN8A1JH;65737;_ALL;0;904710;50.420032501221;0.029795874608113;61.01526260376;0;1747649768;2.3141465212245;36.902192088785;889446;1.4227530703139;30.255230939362;29.073328274344;40274.031750464;0;0;1747649707;0;0.0024829895506761;
LAPTOP-KCN8A1JH;65737;65751;55.822219848633;904114;50.37003326416;0.039706148767949;55.833061218262;0;1747649768;0;36.122670516247;71054;0;36.321203281161;27.516364387653;10074.006480399;13.329016685486;0;1747649713;0;0;
LAPTOP-KCN8A1JH;65737;65752;55.825630187988;904105;50.420032501221;0.019833386584489;55.832920074463;0;1747649768;0;34.976176722557;71186;0;36.523186183418;28.480745385148;10084.006538571;8.1689729690552;0;1747649713;0;0;
LAPTOP-KCN8A1JH;65737;65737;55.82495880127;904710;50.170063018799;0.029898307040257;61.01526260376;0;1747649768;9.288408430726;40.203257678452;889446;5.7105768765898;12.387865506889;32.369905929891;10034.012949163;7.3035678863525;0;1747649707;0;0.0099661023467525;
LAPTOP-KCN8A1JH;65737;65750;55.8274269104;904102;50.41003036499;0.02975598372754;55.833190917969;0;1747649768;0;36.322141047433;70910;0;35.707184742787;27.940872182111;10082.005782331;11.584885597229;0;1747649713;0;0;
